cover	numberOfChunks	nhop	treeType	queryFile	joinPattern	numberOfJoins	numberOfDataSources	selectivity	(slaveId	computationalEffortPerChunk)*
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	slave001:4710	335476	slave002:4710	360416	slave003:4710	358261	slave004:4710	365774	slave005:4710	357973	slave006:4710	356506	slave007:4710	2178101	slave008:4710	358653	slave009:4710	349419	slave010:4710	353784
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	slave001:4710	1542796	slave002:4710	1103657	slave003:4710	929734	slave004:4710	1705767	slave005:4710	1033048	slave006:4710	1109006	slave007:4710	1326417	slave008:4710	1307203	slave009:4710	595996	slave010:4710	1675440
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	slave001:4710	812547	slave002:4710	1024053	slave003:4710	1191906	slave004:4710	1107318	slave005:4710	1040329	slave006:4710	1536219	slave007:4710	1048486	slave008:4710	961962	slave009:4710	276020	slave010:4710	991022
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	slave001:4710	155252	slave002:4710	154429	slave003:4710	149411	slave004:4710	154466	slave005:4710	159921	slave006:4710	146215	slave007:4710	157691	slave008:4710	143724	slave009:4710	146039	slave010:4710	153560
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	slave021:4710	8551	slave022:4710	11703	slave023:4710	9317	slave024:4710	17016	slave025:4710	19862	slave026:4710	16726	slave027:4710	15570	slave028:4710	9874	slave029:4710	8007	slave030:4710	9547
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	slave021:4710	959011	slave022:4710	3258707	slave023:4710	2097008	slave024:4710	3467399	slave025:4710	2977850	slave026:4710	2300082	slave027:4710	1542958	slave028:4710	2467242	slave029:4710	4065096	slave030:4710	2964376
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	slave021:4710	7232	slave022:4710	7963	slave023:4710	9854	slave024:4710	8332	slave025:4710	9877	slave026:4710	9916	slave027:4710	7698	slave028:4710	8533	slave029:4710	6087	slave030:4710	7932
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	slave021:4710	5143	slave022:4710	8255	slave023:4710	5386	slave024:4710	17185	slave025:4710	5238	slave026:4710	21405	slave027:4710	13864	slave028:4710	10376	slave029:4710	12539	slave030:4710	5385
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	slave021:4710	17722	slave022:4710	17586	slave023:4710	17780	slave024:4710	17465	slave025:4710	20708	slave026:4710	17238	slave027:4710	17794	slave028:4710	17297	slave029:4710	18006	slave030:4710	17758
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	slave021:4710	106	slave022:4710	121	slave023:4710	103	slave024:4710	124	slave025:4710	144	slave026:4710	126	slave027:4710	143	slave028:4710	136	slave029:4710	117	slave030:4710	142
